NCAPD3	NCAPD3
VPS26B	VPS26B
THYN1	THYN1
ACAD8	ACAD8
GLB1L2	GLB1L2
ZMYND11	ZMYND11
DIP2C	DIP2C
LARP4B	LARP4B
GTPBP4	GTPBP4
IDI1	IDI1
WDR37	WDR37
PFKP	PFKP
PITRM1	PITRM1
KLF6	KLF6
NET1	NET1
ASB13	ASB13
FAM208B	FAM208B
GDI2	GDI2
ANKRD16	ANKRD16
FBH1	FBH1
RBM17	RBM17
PFKFB3	PFKFB3
KIN	KIN
ATP5F1C	ATP5F1C
TAF3	TAF3
USP6NL	USP6NL
PROSER2	PROSER2
UPF2	UPF2
DHTKD1	DHTKD1
SEC61A2	SEC61A2
NUDT5	NUDT5
CDC123	CDC123
CAMK1D	CAMK1D
OPTN	OPTN
MCM10	MCM10
PHYH	PHYH
SEPHS1	SEPHS1
BEND7	BEND7
PRPF18	PRPF18
FAM107B	FAM107B
HSPA14	HSPA14
HSPA14.1	HSPA14.1
SUV39H2	SUV39H2
DCLRE1C	DCLRE1C
RPP38	RPP38
NMT2	NMT2
FAM171A1	FAM171A1
MINDY3	MINDY3
PTER	PTER
RSU1	RSU1
CUBN	CUBN
TRDMT1	TRDMT1
VIM-AS1	VIM-AS1
HACD1	HACD1
STAM	STAM
NSUN6	NSUN6
ARL5B	ARL5B
CASC10	CASC10
SKIDA1	SKIDA1
MLLT10	MLLT10
DNAJC1	DNAJC1
COMMD3	COMMD3
BMI1	BMI1
PIP4K2A	PIP4K2A
MSRB2	MSRB2
ARHGAP21	ARHGAP21
ENKUR	ENKUR
THNSL1	THNSL1
PDSS1	PDSS1
ABI1	ABI1
ANKRD26	ANKRD26
YME1L1	YME1L1
MASTL	MASTL
ACBD5	ACBD5
RAB18	RAB18
WAC-AS1	WAC-AS1
WAC	WAC
SVIL	SVIL
MTPAP	MTPAP
MAP3K8	MAP3K8
ZEB1-AS1	ZEB1-AS1
ZEB1	ZEB1
ARHGAP12	ARHGAP12
KIF5B	KIF5B
EPC1	EPC1
ITGB1	ITGB1
PARD3	PARD3
PARD3-AS1	PARD3-AS1
CUL2	CUL2
CREM	CREM
CCNY	CCNY
AL117336.3	AL117336.3
FZD8	FZD8
ZNF248	ZNF248
ZNF25	ZNF25
ZNF33A	ZNF33A
ZNF37A	ZNF37A
AL117339.5	AL117339.5
LINC00839	LINC00839
ZNF33B	ZNF33B
BMS1	BMS1
CSGALNACT2	CSGALNACT2
RASGEF1A	RASGEF1A
HNRNPF	HNRNPF
ZNF487	ZNF487
ZNF485	ZNF485
ZNF32	ZNF32
WASHC2C	WASHC2C
AGAP4	AGAP4
TIMM23	TIMM23
NCOA4	NCOA4
SYT15	SYT15
MAPK8	MAPK8
ERCC6	ERCC6
OGDHL	OGDHL
PARG	PARG
TIMM23B	TIMM23B
AGAP6	AGAP6
WASHC2A	WASHC2A
SGMS1	SGMS1
ASAH2B	ASAH2B
PRKG1	PRKG1
CSTF2T	CSTF2T
DKK1	DKK1
AC074327.1	AC074327.1
ZWINT	ZWINT
IPMK	IPMK
CISD1	CISD1
UBE2D1	UBE2D1
TFAM	TFAM
SLC16A9	SLC16A9
CCDC6	CCDC6
CDK1	CDK1
ADO	ADO
NRBF2	NRBF2
JMJD1C	JMJD1C
JMJD1C-AS1	JMJD1C-AS1
REEP3	REEP3
DNAJC12	DNAJC12
SIRT1	SIRT1
HERC4	HERC4
HNRNPH3	HNRNPH3
RUFY2	RUFY2
DNA2	DNA2
SLC25A16	SLC25A16
TET1	TET1
CCAR1	CCAR1
STOX1	STOX1
DDX50	DDX50
DDX21	DDX21
KIF1BP	KIF1BP
VPS26A	VPS26A
SUPV3L1	SUPV3L1
HK1	HK1
FAM241B	FAM241B
H2AFY2	H2AFY2
TYSND1	TYSND1
SAR1A	SAR1A
LRRC20	LRRC20
EIF4EBP2	EIF4EBP2
PALD1	PALD1
SGPL1	SGPL1
PCBD1	PCBD1
UNC5B	UNC5B
PSAP	PSAP
ASCC1	ASCC1
ANAPC16	ANAPC16
DDIT4	DDIT4
DNAJB12	DNAJB12
MICU1	MICU1
MCU	MCU
P4HA1	P4HA1
ECD	ECD
FAM149B1	FAM149B1
DNAJC9	DNAJC9
MRPS16	MRPS16
AC016394.1	AC016394.1
ANXA7	ANXA7
PPP3CB	PPP3CB
SEC24C	SEC24C
FUT11	FUT11
CHCHD1	CHCHD1
ZSWIM8	ZSWIM8
CAMK2G	CAMK2G
VCL	VCL
AP3M1	AP3M1
ADK	ADK
KAT6B	KAT6B
SAMD8	SAMD8
COMTD1	COMTD1
KCNMA1	KCNMA1
DLG5	DLG5
POLR3A	POLR3A
ZMIZ1	ZMIZ1
PPIF	PPIF
ZCCHC24	ZCCHC24
EIF5AL1	EIF5AL1
AL132656.2	AL132656.2
NUTM2B-AS1	NUTM2B-AS1
AL135925.1	AL135925.1
TMEM254	TMEM254
PLAC9	PLAC9
ANXA11	ANXA11
LINC00857	LINC00857
MAT1A	MAT1A
FAM213A	FAM213A
TSPAN14	TSPAN14
GHITM	GHITM
CCSER2	CCSER2
WAPL	WAPL
AL731569.1	AL731569.1
LDB3	LDB3
BMPR1A	BMPR1A
MMRN2	MMRN2
GLUD1	GLUD1
SHLD2	SHLD2
NUTM2A-AS1	NUTM2A-AS1
MINPP1	MINPP1
ATAD1	ATAD1
PTEN	PTEN
FAS	FAS
LIPA	LIPA
IFIT2	IFIT2
AL353751.1	AL353751.1
IFIT3	IFIT3
IFIT1	IFIT1
IFIT5	IFIT5
PANK1	PANK1
KIF20B	KIF20B
RPP30	RPP30
HECTD2	HECTD2
TNKS2	TNKS2
FGFBP3	FGFBP3
BTAF1	BTAF1
CPEB3	CPEB3
MARCH5	MARCH5
IDE	IDE
KIF11	KIF11
HHEX	HHEX
EXOC6	EXOC6
MYOF	MYOF
CEP55	CEP55
FRA10AC1	FRA10AC1
SLC35G1	SLC35G1
PLCE1	PLCE1
NOC3L	NOC3L
TBC1D12	TBC1D12
HELLS	HELLS
ALDH18A1	ALDH18A1
TCTN3	TCTN3
ENTPD1-AS1	ENTPD1-AS1
CCNJ	CCNJ
ZNF518A	ZNF518A
TM9SF3	TM9SF3
LCOR	LCOR
ARHGAP19	ARHGAP19
FRAT2	FRAT2
RRP12	RRP12
EXOSC1	EXOSC1
ZDHHC16	ZDHHC16
MMS19	MMS19
UBTD1	UBTD1
MORN4	MORN4
PI4K2A	PI4K2A
AVPI1	AVPI1
MARVELD1	MARVELD1
ZFYVE27	ZFYVE27
R3HCC1L	R3HCC1L
HPS1	HPS1
CNNM1	CNNM1
GOT1	GOT1
SLC25A28	SLC25A28
CUTC	CUTC
COX15	COX15
DNMBP	DNMBP
ERLIN1	ERLIN1
CHUK	CHUK
CWF19L1	CWF19L1
BLOC1S2	BLOC1S2
SCD	SCD
OLMALINC	OLMALINC
SEC31B	SEC31B
NDUFB8	NDUFB8
HIF1AN	HIF1AN
SLF2	SLF2
MRPL43	MRPL43
SEMA4G	SEMA4G
TWNK	TWNK
LZTS2	LZTS2
PDZD7	PDZD7
SFXN3	SFXN3
AL133215.2	AL133215.2
KAZALD1	KAZALD1
LBX1	LBX1
BTRC	BTRC
DPCD	DPCD
POLL	POLL
FBXW4	FBXW4
NPM3	NPM3
OGA	OGA
ARMH3	ARMH3
HPS6	HPS6
LDB1	LDB1
PPRC1	PPRC1
NOLC1	NOLC1
ELOVL3	ELOVL3
GBF1	GBF1
NFKB2	NFKB2
PSD	PSD
FBXL15	FBXL15
CUEDC2	CUEDC2
MFSD13A	MFSD13A
ACTR1A	ACTR1A
SUFU	SUFU
TRIM8	TRIM8
ARL3	ARL3
SFXN2	SFXN2
WBP1L	WBP1L
BORCS7	BORCS7
CNNM2	CNNM2
NT5C2	NT5C2
INA	INA
PCGF6	PCGF6
TAF5	TAF5
PDCD11	PDCD11
SH3PXD2A	SH3PXD2A
STN1	STN1
SLK	SLK
SFR1	SFR1
GSTO1	GSTO1
ITPRIP	ITPRIP
XPNPEP1	XPNPEP1
ADD3	ADD3
MXI1	MXI1
SMNDC1	SMNDC1
DUSP5	DUSP5
SMC3	SMC3
PDCD4-AS1	PDCD4-AS1
PDCD4	PDCD4
BBIP1	BBIP1
SHOC2	SHOC2
GPAM	GPAM
ZDHHC6	ZDHHC6
VTI1A	VTI1A
TCF7L2	TCF7L2
CASP7	CASP7
DCLRE1A	DCLRE1A
NHLRC2	NHLRC2
CCDC186	CCDC186
FAM160B1	FAM160B1
TRUB1	TRUB1
PDZD8	PDZD8
RAB11FIP2	RAB11FIP2
FAM204A	FAM204A
CACUL1	CACUL1
NANOS1	NANOS1
EIF3A	EIF3A
FAM45A	FAM45A
SFXN4	SFXN4
PRDX3	PRDX3
RGS10	RGS10
TIAL1	TIAL1
BAG3	BAG3
INPP5F	INPP5F
MCMBP	MCMBP
SEC23IP	SEC23IP
WDR11	WDR11
ATE1	ATE1
NSMCE4A	NSMCE4A
TACC2	TACC2
PLEKHA1	PLEKHA1
C10orf88	C10orf88
PSTK	PSTK
IKZF5	IKZF5
ACADSB	ACADSB
BUB3	BUB3
OAT	OAT
LHPP	LHPP
FAM53B	FAM53B
EEF1AKMT2	EEF1AKMT2
ABRAXAS2	ABRAXAS2
ZRANB1	ZRANB1
CTBP2	CTBP2
EDRF1	EDRF1
UROS	UROS
BCCIP	BCCIP
DHX32	DHX32
FANK1	FANK1
DOCK1	DOCK1
MKI67	MKI67
MGMT	MGMT
GLRX3	GLRX3
PPP2R2D	PPP2R2D
BNIP3	BNIP3
DPYSL4	DPYSL4
STK32C	STK32C
LRRC27	LRRC27
PWWP2B	PWWP2B
AL451069.1	AL451069.1
INPP5A	INPP5A
TUBGCP2	TUBGCP2
ZNF511	ZNF511
CALY	CALY
FUOM	FUOM
ECHS1	ECHS1
PAOX	PAOX
MTG1	MTG1
KDM5A	KDM5A
CCDC77	CCDC77
WNK1	WNK1
RAD52	RAD52
AC004803.1	AC004803.1
ERC1	ERC1
ADIPOR2	ADIPOR2
DCP1B	DCP1B
FKBP4	FKBP4
ITFG2	ITFG2
FOXM1	FOXM1
RHNO1	RHNO1
TULP3	TULP3
TEAD4	TEAD4
TSPAN9	TSPAN9
PARP11	PARP11
CCND2	CCND2
TIGAR	TIGAR
C12orf4	C12orf4
RAD51AP1	RAD51AP1
DYRK4	DYRK4
NDUFA9	NDUFA9
TNFRSF1A	TNFRSF1A
VAMP1	VAMP1
MRPL51	MRPL51
NCAPD2	NCAPD2
IFFO1	IFFO1
NOP2	NOP2
CHD4	CHD4
ING4	ING4
ZNF384	ZNF384
PIANP	PIANP
COPS7A	COPS7A
GPR162	GPR162
P3H3	P3H3
GNB3	GNB3
CDCA3	CDCA3
USP5	USP5
SPSB2	SPSB2
LRRC23	LRRC23
ATN1	ATN1
C12orf57	C12orf57
PHB2	PHB2
EMG1	EMG1
LPCAT3	LPCAT3
C1S	C1S
CLSTN3	CLSTN3
PEX5	PEX5
NANOG	NANOG
SLC2A3	SLC2A3
FOXJ2	FOXJ2
NECAP1	NECAP1
RIMKLB	RIMKLB
PHC1	PHC1
M6PR	M6PR
GABARAPL1	GABARAPL1
MAGOHB	MAGOHB
YBX3	YBX3
PRH1	PRH1
TAS2R14	TAS2R14
SMIM10L1	SMIM10L1
ETV6	ETV6
LRP6	LRP6
MANSC1	MANSC1
BORCS5	BORCS5
DUSP16	DUSP16
CREBL2	CREBL2
CDKN1B	CDKN1B
APOLD1	APOLD1
HEBP1	HEBP1
FAM234B	FAM234B
GSG1	GSG1
EMP1	EMP1
ATF7IP	ATF7IP
PLBD1	PLBD1
H2AFJ	H2AFJ
WBP11	WBP11
ARHGDIB	ARHGDIB
STRAP	STRAP
DERA	DERA
MGST1	MGST1
PLEKHA5	PLEKHA5
AEBP2	AEBP2
PYROXD1	PYROXD1
RECQL	RECQL
GOLT1B	GOLT1B
CMAS	CMAS
C2CD5	C2CD5
ETNK1	ETNK1
BCAT1	BCAT1
ETFRF1	ETFRF1
KRAS	KRAS
RASSF8-AS1	RASSF8-AS1
RASSF8	RASSF8
ITPR2	ITPR2
INTS13	INTS13
FGFR1OP2	FGFR1OP2
TM7SF3	TM7SF3
MED21	MED21
STK38L	STK38L
PPFIBP1	PPFIBP1
MRPS35	MRPS35
KLHL42	KLHL42
CCDC91	CCDC91
ERGIC2	ERGIC2
IPO8	IPO8
CAPRIN2	CAPRIN2
DDX11-AS1	DDX11-AS1
DDX11	DDX11
SINHCAF	SINHCAF
LINC02387	LINC02387
DENND5B	DENND5B
AMN1	AMN1
AC023157.3	AC023157.3
KIAA1551	KIAA1551
BICD1	BICD1
DNM1L	DNM1L
YARS2	YARS2
ALG10B	ALG10B
CPNE8	CPNE8
KIF21A	KIF21A
SLC2A13	SLC2A13
GXYLT1	GXYLT1
YAF2	YAF2
PPHLN1	PPHLN1
ZCRB1	ZCRB1
PRICKLE1	PRICKLE1
PUS7L	PUS7L
IRAK4	IRAK4
TWF1	TWF1
TMEM117	TMEM117
ANO6	ANO6
AC008124.1	AC008124.1
ARID2	ARID2
SCAF11	SCAF11
SLC38A1	SLC38A1
SLC38A2	SLC38A2
AC008014.1	AC008014.1
AC008035.1	AC008035.1
RPAP3	RPAP3
SLC48A1	SLC48A1
HDAC7	HDAC7
TMEM106C	TMEM106C
SENP1	SENP1
PFKM	PFKM
ASB8	ASB8
CCDC184	CCDC184
ZNF641	ZNF641
KANSL2	KANSL2
CCNT1	CCNT1
ADCY6	ADCY6
CACNB3	CACNB3
DDX23	DDX23
FKBP11	FKBP11
ARF3	ARF3
WNT10B	WNT10B
DDN-AS1	DDN-AS1
PRKAG1	PRKAG1
KMT2D	KMT2D
LMBR1L	LMBR1L
TUBA1A	TUBA1A
TUBA1C	TUBA1C
TROAP	TROAP
SPATS2	SPATS2
MCRS1	MCRS1
PRPF40B	PRPF40B
FMNL3	FMNL3
TMBIM6	TMBIM6
NCKAP5L	NCKAP5L
BCDIN3D	BCDIN3D
RACGAP1	RACGAP1
ASIC1	ASIC1
SMARCD1	SMARCD1
COX14	COX14
AC074032.1	AC074032.1
CERS5	CERS5
LIMA1	LIMA1
LARP4	LARP4
DIP2B	DIP2B
ATF1	ATF1
SLC11A2	SLC11A2
LETMD1	LETMD1
CSRNP2	CSRNP2
TFCP2	TFCP2
DAZAP2	DAZAP2
SMAGP	SMAGP
ACVR1B	ACVR1B
NR4A1	NR4A1
ATG101	ATG101
KRT8	KRT8
EIF4B	EIF4B
AC068888.1	AC068888.1
TNS2	TNS2
SPRYD3	SPRYD3
IGFBP6	IGFBP6
CSAD	CSAD
ZNF740	ZNF740
RARG	RARG
MFSD5	MFSD5
AC073611.1	AC073611.1
C12orf10	C12orf10
AAAS	AAAS
SP1	SP1
PRR13	PRR13
MAP3K12	MAP3K12
TARBP2	TARBP2
ATF7	ATF7
CALCOCO1	CALCOCO1
HOXC13	HOXC13
HOXC10	HOXC10
HOXC6	HOXC6
HOXC9	HOXC9
HOXC-AS1	HOXC-AS1
HOXC8	HOXC8
HOXC4	HOXC4
HOXC5	HOXC5
AC023794.3	AC023794.3
SMUG1	SMUG1
LINC02381	LINC02381
CBX5	CBX5
NFE2	NFE2
COPZ1	COPZ1
GPR84	GPR84
ZNF385A	ZNF385A
ITGA5	ITGA5
BLOC1S1	BLOC1S1
AC009779.2	AC009779.2
GDF11	GDF11
SARNP	SARNP
ORMDL2	ORMDL2
DNAJC14	DNAJC14
PYM1	PYM1
DGKA	DGKA
CDK2	CDK2
RAB5B	RAB5B
SUOX	SUOX
IKZF4	IKZF4
PA2G4	PA2G4
ZC3H10	ZC3H10
ESYT1	ESYT1
MYL6B	MYL6B
SMARCC2	SMARCC2
RNF41	RNF41
NABP2	NABP2
ANKRD52	ANKRD52
COQ10A	COQ10A
CS	CS
AC073896.2	AC073896.2
AC073896.3	AC073896.3
CNPY2	CNPY2
PAN2	PAN2
STAT2	STAT2
TIMELESS	TIMELESS
SPRYD4	SPRYD4
RBMS2	RBMS2
BAZ2A	BAZ2A
PRIM1	PRIM1
ZBTB39	ZBTB39
NEMP1	NEMP1
NAB2	NAB2
STAT6	STAT6
LRP1	LRP1
NXPH4	NXPH4
SHMT2	SHMT2
R3HDM2	R3HDM2
GLI1	GLI1
MARS	MARS
DDIT3	DDIT3
MBD6	MBD6
DCTN2	DCTN2
PIP4K2C	PIP4K2C
DTX3	DTX3
ARHGEF25	ARHGEF25
B4GALNT1	B4GALNT1
OS9	OS9
AGAP2	AGAP2
TSPAN31	TSPAN31
CDK4	CDK4
MARCH9	MARCH9
METTL1	METTL1
EEF1AKMT3	EEF1AKMT3
TSFM	TSFM
CTDSP2	CTDSP2
AC084033.3	AC084033.3
ATP23	ATP23
USP15	USP15
MON2	MON2
AC048341.2	AC048341.2
RXYLT1	RXYLT1
SRGAP1	SRGAP1
C12orf66	C12orf66
XPOT	XPOT
TBK1	TBK1
RASSF3	RASSF3
GNS	GNS
WIF1	WIF1
LEMD3	LEMD3
MSRB3	MSRB3
AC025419.1	AC025419.1
HMGA2	HMGA2
LLPH	LLPH
TMBIM4	TMBIM4
HELB	HELB
CAND1	CAND1
DYRK2	DYRK2
MDM1	MDM1
RAP1B	RAP1B
NUP107	NUP107
SLC35E3	SLC35E3
MDM2	MDM2
CPSF6	CPSF6
YEATS4	YEATS4
FRS2	FRS2
CCT2	CCT2
RAB3IP	RAB3IP
AC025159.1	AC025159.1
CNOT2	CNOT2
ZFC3H1	ZFC3H1
THAP2	THAP2
TMEM19	TMEM19
RAB21	RAB21
TBC1D15	TBC1D15
ATXN7L3B	ATXN7L3B
GLIPR1	GLIPR1
KRR1	KRR1
PHLDA1	PHLDA1
BBS10	BBS10
OSBPL8	OSBPL8
ZDHHC17	ZDHHC17
CSRP2	CSRP2
E2F7	E2F7
PAWR	PAWR
PPP1R12A	PPP1R12A
CCDC59	CCDC59
METTL25	METTL25
TMTC2	TMTC2
SLC6A15	SLC6A15
LRRIQ1	LRRIQ1
ALX1	ALX1
NTS	NTS
C12orf29	C12orf29
CEP290	CEP290
TMTC3	TMTC3
DUSP6	DUSP6
AC024909.2	AC024909.2
POC1B	POC1B
POC1B-AS1	POC1B-AS1
ATP2B1	ATP2B1
ATP2B1-AS1	ATP2B1-AS1
LUM	LUM
DCN	DCN
BTG1	BTG1
EEA1	EEA1
NUDT4	NUDT4
UBE2N	UBE2N
MRPL42	MRPL42
SOCS2	SOCS2
CRADD	CRADD
AC012085.2	AC012085.2
CEP83	CEP83
NDUFA12	NDUFA12
NR2C1	NR2C1
FGD6	FGD6
VEZT	VEZT
METAP2	METAP2
SNRPF	SNRPF
LTA4H	LTA4H
ELK3	ELK3
CDK17	CDK17
NEDD1	NEDD1
TMPO-AS1	TMPO-AS1
TMPO	TMPO
IKBIP	IKBIP
APAF1	APAF1
UHRF1BP1L	UHRF1BP1L
ACTR6	ACTR6
DEPDC4	DEPDC4
SCYL2	SCYL2
GAS2L3	GAS2L3
UTP20	UTP20
ARL1	ARL1
CHPT1	CHPT1
GNPTAB	GNPTAB
DRAM1	DRAM1
WASHC3	WASHC3
NUP37	NUP37
PARPBP	PARPBP
NT5DC3	NT5DC3
HSP90B1	HSP90B1
C12orf73	C12orf73
TDG	TDG
GLT8D2	GLT8D2
HCFC2	HCFC2
NFYB	NFYB
TXNRD1	TXNRD1
EID3	EID3
SLC41A2	SLC41A2
C12orf45	C12orf45
ALDH1L2	ALDH1L2
WASHC4	WASHC4
APPL2	APPL2
C12orf75	C12orf75
CKAP4	CKAP4
POLR3B	POLR3B
RIC8B	RIC8B
AC007541.1	AC007541.1
TMEM263	TMEM263
MTERF2	MTERF2
CRY1	CRY1
PWP1	PWP1
PRDM4	PRDM4
FICD	FICD
SART3	SART3
ISCU	ISCU
CORO1C	CORO1C
SSH1	SSH1
USP30	USP30
ALKBH2	ALKBH2
UNG	UNG
ACACB	ACACB
FOXN4	FOXN4
KCTD10	KCTD10
UBE3B	UBE3B
MMAB	MMAB
MVK	MVK
FAM222A	FAM222A
TRPV4	TRPV4
GLTP	GLTP
TCHP	TCHP
GIT2	GIT2
ANKRD13A	ANKRD13A
C12orf76	C12orf76
IFT81	IFT81
ATP2A2	ATP2A2
ANAPC7	ANAPC7
ARPC3	ARPC3
GPN3	GPN3
FAM216A	FAM216A
VPS29	VPS29
PPTC7	PPTC7
TCTN1	TCTN1
PPP1CC	PPP1CC
PHETA1	PHETA1
ATXN2	ATXN2
BRAP	BRAP
ACAD10	ACAD10
ALDH2	ALDH2
MAPKAPK5-AS1	MAPKAPK5-AS1
MAPKAPK5	MAPKAPK5
TMEM116	TMEM116
ERP29	ERP29
NAA25	NAA25
TRAFD1	TRAFD1
HECTD4	HECTD4
PTPN11	PTPN11
DDX54	DDX54
RITA1	RITA1
IQCD	IQCD
TPCN1	TPCN1
PLBD2	PLBD2
SDSL	SDSL
RBM19	RBM19
MED13L	MED13L
C12orf49	C12orf49
FBXW8	FBXW8
TESC	TESC
FBXO21	FBXO21
RFC5	RFC5
WSB2	WSB2
VSIG10	VSIG10
PEBP1	PEBP1
TAOK3	TAOK3
SUDS3	SUDS3
PRKAB1	PRKAB1
CIT	CIT
RAB35	RAB35
AC004812.2	AC004812.2
GCN1	GCN1
PXN-AS1	PXN-AS1
PXN	PXN
MSI1	MSI1
TRIAP1	TRIAP1
GATC	GATC
NRAV	NRAV
COQ5	COQ5
RNF10	RNF10
POP5	POP5
CABP1	CABP1
MLEC	MLEC
UNC119B	UNC119B
ACADS	ACADS
SPPL3	SPPL3
C12orf43	C12orf43
P2RX4	P2RX4
CAMKK2	CAMKK2
ANAPC5	ANAPC5
RNF34	RNF34
KDM2B	KDM2B
ORAI1	ORAI1
TMEM120B	TMEM120B
RHOF	RHOF
LINC01089	LINC01089
SETD1B	SETD1B
PSMD9	PSMD9
BCL7A	BCL7A
MLXIP	MLXIP
VPS33A	VPS33A
CLIP1	CLIP1
ZCCHC8	ZCCHC8
RSRC2	RSRC2
KNTC1	KNTC1
DENR	DENR
HIP1R	HIP1R
VPS37B	VPS37B
ABCB9	ABCB9
OGFOD2	OGFOD2
ARL6IP4	ARL6IP4
MPHOSPH9	MPHOSPH9
C12orf65	C12orf65
CDK2AP1	CDK2AP1
SBNO1	SBNO1
AC137767.1	AC137767.1
KMT5A	KMT5A
RILPL2	RILPL2
SNRNP35	SNRNP35
RILPL1	RILPL1
TMED2	TMED2
DDX55	DDX55
EIF2B1	EIF2B1
GTF2H3	GTF2H3
TCTN2	TCTN2
ATP6V0A2	ATP6V0A2
CCDC92	CCDC92
ZNF664	ZNF664
NCOR2	NCOR2
SCARB1	SCARB1
UBC	UBC
DHX37	DHX37
BRI3BP	BRI3BP
AACS	AACS
SLC15A4	SLC15A4
STX2	STX2
SFSWAP	SFSWAP
ULK1	ULK1
PUS1	PUS1
EP400	EP400
DDX51	DDX51
NOC4L	NOC4L
FBRSL1	FBRSL1
POLE	POLE
PXMP2	PXMP2
PGAM5	PGAM5
ANKLE2	ANKLE2
GOLGA3	GOLGA3
ZNF605	ZNF605
ZNF26	ZNF26
ZNF84	ZNF84
ZNF140	ZNF140
ZNF891	ZNF891
ZNF10	ZNF10
ZNF268	ZNF268
FAM230C	FAM230C
MPHOSPH8	MPHOSPH8
PSPC1	PSPC1
ZMYM5	ZMYM5
ZMYM2	ZMYM2
CRYL1	CRYL1
IFT88	IFT88
AL161772.1	AL161772.1
IL17D	IL17D
EEF1AKMT1	EEF1AKMT1
XPO4	XPO4
LATS2	LATS2
SKA3	SKA3
MRPL57	MRPL57
ZDHHC20	ZDHHC20
MICU2	MICU2
SGCG	SGCG
SACS	SACS
TNFRSF19	TNFRSF19
MIPEP	MIPEP
PARP4	PARP4
CENPJ	CENPJ
MTMR6	MTMR6
NUP58	NUP58
RNF6	RNF6
CDK8	CDK8
WASF3	WASF3
USP12	USP12
RASL11A	RASL11A
GTF3A	GTF3A
MTIF3	MTIF3
LNX2	LNX2
POLR1D	POLR1D
PAN3	PAN3
SLC7A1	SLC7A1
UBL3	UBL3
KATNAL1	KATNAL1
USPL1	USPL1
HSPH1	HSPH1
B3GLCT	B3GLCT
BRCA2	BRCA2
N4BP2L2	N4BP2L2
PDS5B	PDS5B
RFC3	RFC3
MAB21L1	MAB21L1
SPART	SPART
RFXAP	RFXAP
SMAD9	SMAD9
ALG5	ALG5
EXOSC8	EXOSC8
SUPT20H	SUPT20H
POSTN	POSTN
TRPC4	TRPC4
LINC02334	LINC02334
UFM1	UFM1
PROSER1	PROSER1
NHLRC3	NHLRC3
COG6	COG6
MRPS31	MRPS31
SLC25A15	SLC25A15
ELF1	ELF1
WBP4	WBP4
KBTBD6	KBTBD6
KBTBD7	KBTBD7
MTRF1	MTRF1
NAA16	NAA16
VWA8	VWA8
DGKH	DGKH
AKAP11	AKAP11
DNAJC15	DNAJC15
NUFIP1	NUFIP1
GPALPP1	GPALPP1
GTF2F2	GTF2F2
COG3	COG3
ZC3H13	ZC3H13
LRCH1	LRCH1
ESD	ESD
SUCLA2	SUCLA2
NUDT15	NUDT15
MED4	MED4
ITM2B	ITM2B
RB1	RB1
RCBTB2	RCBTB2
AL161421.1	AL161421.1
FNDC3A	FNDC3A
CDADC1	CDADC1
CAB39L	CAB39L
SETDB2	SETDB2
PHF11	PHF11
RCBTB1	RCBTB1
EBPL	EBPL
KPNA3	KPNA3
SPRYD7	SPRYD7
DLEU2	DLEU2
TRIM13	TRIM13
RNASEH2B	RNASEH2B
INTS6	INTS6
WDFY2	WDFY2
DHRS12	DHRS12
ALG11	ALG11
UTP14C	UTP14C
NEK3	NEK3
VPS36	VPS36
CKAP2	CKAP2
HNRNPA1L2	HNRNPA1L2
AL139089.1	AL139089.1
SUGT1	SUGT1
PCDH17	PCDH17
DIAPH3	DIAPH3
TDRD3	TDRD3
PCDH9-AS3	PCDH9-AS3
MZT1	MZT1
BORA	BORA
DIS3	DIS3
PIBF1	PIBF1
TBC1D4	TBC1D4
UCHL3	UCHL3
CLN5	CLN5
FBXL3	FBXL3
MYCBP2	MYCBP2
RNF219	RNF219
RBM26	RBM26
RBM26-AS1	RBM26-AS1
NDFIP2	NDFIP2
SPRY2	SPRY2
LINC00379	LINC00379
GPC6	GPC6
TGDS	TGDS
GPR180	GPR180
ABCC4	ABCC4
DZIP1	DZIP1
DNAJC3-DT	DNAJC3-DT
DNAJC3	DNAJC3
UGGT2	UGGT2
MBNL2	MBNL2
RAP2A	RAP2A
IPO5	IPO5
FARP1	FARP1
STK24	STK24
DOCK9	DOCK9
UBAC2-AS1	UBAC2-AS1
UBAC2	UBAC2
TM9SF2	TM9SF2
LINC00449	LINC00449
CLYBL	CLYBL
AL355338.1	AL355338.1
PCCA	PCCA
GGACT	GGACT
TMTC4	TMTC4
TPP2	TPP2
TEX30	TEX30
KDELC1	KDELC1
BIVM	BIVM
EFNB2	EFNB2
ARGLU1	ARGLU1
LIG4	LIG4
ABHD13	ABHD13
RAB20	RAB20
NAXD	NAXD
CARS2	CARS2
ING1	ING1
ANKRD10	ANKRD10
ARHGEF7	ARHGEF7
TUBGCP3	TUBGCP3
ATP11A	ATP11A
PCID2	PCID2
CUL4A	CUL4A
LAMP1	LAMP1
GRTP1	GRTP1
ADPRHL1	ADPRHL1
DCUN1D2	DCUN1D2
TMCO3	TMCO3
TFDP1	TFDP1
GAS6	GAS6
CDC16	CDC16
UPF3A	UPF3A
CHAMP1	CHAMP1
TTC5	TTC5
CCNB1IP1	CCNB1IP1
PARP2	PARP2
OSGEP	OSGEP
APEX1	APEX1
PIP4P1	PIP4P1
PNP	PNP
METTL17	METTL17
NDRG2	NDRG2
ARHGEF40	ARHGEF40
ZNF219	ZNF219
AL161668.1	AL161668.1
SUPT16H	SUPT16H
CHD8	CHD8
RAB2B	RAB2B
TOX4	TOX4
METTL3	METTL3
