8616	AC025174.1
8617	LINC02226
8618	AC091965.1
8619	AC091965.4
8620	MIR4458HG
8621	AC027328.1
8622	AC091932.1
8623	LINC02199
8624	AC021088.1
8625	SEMA5A
8626	AC091906.1
8627	SEMA5A-AS1
8628	SNHG18
8629	TAS2R1
8630	LINC02112
8631	LINC02221
8632	AC034229.1
8633	AC034229.2
8634	AC034229.3
8635	AC034229.4
8636	FAM173B
8637	AC012640.1
8638	CCT5
8639	AC012640.4
8640	AC012640.3
8641	CMBL
8642	AC012640.2
8643	MARCH6
8644	ROPN1L-AS1
8645	ROPN1L
8646	LINC01513
8647	AC092336.1
8648	LINC02212
8649	LINC02213
8650	ANKRD33B
8651	ANKRD33B-AS1
8652	DAP
8653	AC012629.2
8654	AC012629.1
8655	CTNND2
8656	AC106771.1
8657	LINC01194
8658	LINC02220
8659	AC016553.1
8660	DNAH5
8661	AC016576.1
8662	TRIO
8663	OTULINL
8664	AC010491.1
8665	OTULIN
8666	ANKH
8667	AC016575.1
8668	AC016651.1
8669	LINC02149
8670	FBXL7
8671	AC010638.1
8672	MARCH11
8673	AC016650.1
8674	AC092335.1
8675	LINC02150
8676	AC020980.1
8677	ZNF622
8678	RETREG1
8679	AC022113.1
8680	AC022113.2
8681	MYO10
8682	BASP1
8683	AC026790.1
8684	BASP1-AS1
8685	AC026785.2
8686	AC026785.3
8687	LINC02111
8688	LINC02217
8689	LINC02218
8690	AC106774.10
8691	AC106774.8
8692	AC106774.9
8693	AC106774.7
8694	AC106774.6
8695	AC106774.5
8696	AC233724.20
8697	AC233724.17
8698	AC233724.18
8699	AC233724.19
8700	AC233724.15
8701	AC233724.6
8702	AC233724.16
8703	AC233724.12
8704	H3.Y
8705	LINC02223
8706	LINC02100
8707	AC106744.1
8708	AC106744.2
8709	CDH18
8710	CDH18-AS1
8711	LINC02241
8712	LINC02146
8713	AC093274.1
8714	AC091946.2
8715	AC091946.1
8716	CDH12
8717	AC010445.1
8718	PRDM9
8719	C5orf17
8720	AC010387.1
8721	CDH10
8722	AC091885.2
8723	LINC02239
8724	AC106821.1
8725	LINC02228
8726	LINC02211
8727	AC099499.2
8728	AC099499.1
8729	AC106754.1
8730	AC022140.1
8731	AC025475.1
8732	AC113347.4
8733	CDH9
8734	AC113355.1
8735	PURPL
8736	LINC02103
8737	AC008825.1
8738	LINC02109
8739	LINC02064
8740	AC113386.1
8741	CDH6
8742	DROSHA
8743	C5orf22
8744	PDZD2
8745	AC022447.3
8746	AC022447.1
8747	AC022447.7
8748	AC025178.1
8749	GOLPH3
8750	AC025181.2
8751	MTMR12
8752	ZFR
8753	SUB1
8754	LINC02061
8755	NPR3
8756	AC010343.3
8757	LINC02120
8758	AC034223.1
8759	AC034223.2
8760	LINC02160
8761	AC034231.1
8762	TARS
8763	AC034232.2
8764	ADAMTS12
8765	RXFP3
8766	SLC45A2
8767	AMACR
8768	C1QTNF3-AMACR
8769	C1QTNF3
8770	AC139792.1
8771	AC025754.2
8772	RAI14
8773	AC025754.1
8774	AC026801.2
8775	TTC23L
8776	RAD1
8777	BRIX1
8778	DNAJC21
8779	AGXT2
8780	PRLR
8781	SPEF2
8782	AC137810.1
8783	IL7R
8784	CAPSL
8785	AC112204.2
8786	UGT3A1
8787	UGT3A2
8788	LMBRD2
8789	SKP2
8790	NADK2
8791	NADK2-AS1
8792	RANBP3L
8793	SLC1A3
8794	AC008957.2
8795	AC008957.1
8796	AC026741.1
8797	NIPBL
8798	CPLANE1
8799	NUP155
8800	WDR70
8801	GDNF-AS1
8802	GDNF
8803	LINC02117
8804	AC008869.1
8805	LINC02110
8806	AC034226.1
8807	LINC02107
8808	LINC02119
8809	EGFLAM
8810	EGFLAM-AS4
8811	EGFLAM-AS3
8812	EGFLAM-AS2
8813	EGFLAM-AS1
8814	AC010457.1
8815	LIFR
8816	LIFR-AS1
8817	AC010425.1
8818	OSMR-AS1
8819	AC091435.2
8820	OSMR
8821	RICTOR
8822	FYB1
8823	C9
8824	DAB2
8825	LINC02104
8826	LINC00603
8827	LINC00604
8828	AC093277.1
8829	TTC33
8830	PTGER4
8831	PRKAA1
8832	RPL37
8833	CARD6
8834	C7
8835	MROH2B
8836	C6
8837	PLCXD3
8838	OXCT1
8839	C5orf51
8840	FBXO4
8841	AC108099.1
8842	GHR
8843	CCDC152
8844	SELENOP
8845	AC008945.1
8846	AC008875.1
8847	AC025171.3
8848	AC025171.5
8849	ANXA2R
8850	AC025171.2
8851	AC025171.4
8852	ZNF131
8853	NIM1K
8854	AC114947.2
8855	HMGCS1
8856	CCL28
8857	TMEM267
8858	C5orf34
8859	AC114956.2
8860	AC114956.1
8861	PAIP1
8862	NNT-AS1
8863	NNT
8864	AC104119.1
8865	FGF10
8866	FGF10-AS1
8867	LINC02224
8868	AC093292.1
8869	MRPS30-DT
8870	AC093297.1
8871	MRPS30
8872	AC093297.2
8873	AC114954.1
8874	HCN1
8875	AC122694.1
8876	EMB
8877	AC112187.3
8878	PARP8
8879	AC022441.1
8880	AC022441.2
8881	AC008808.2
8882	LINC02106
8883	AC008808.1
8884	AC010478.1
8885	ISL1
8886	AC091860.2
8887	LINC02118
8888	AC022126.1
8889	ITGA1
8890	PELO
8891	AC025180.1
8892	ITGA2
8893	AC008966.2
8894	MOCS2
8895	AC008966.1
8896	FST
8897	NDUFS4
8898	LINC02105
8899	AC025175.1
8900	ARL15
8901	LINC01033
8902	HSPB3
8903	SNX18
8904	AC112198.3
8905	ESM1
8906	GZMK
8907	AC034238.3
8908	AC034238.2
8909	GZMA
8910	CDC20B
8911	GPX8
8912	MCIDAS
8913	CCNO
8914	AC026704.1
8915	DHX29
8916	MTREX
8917	PLPP1
8918	SLC38A9
8919	DDX4
8920	IL31RA
8921	IL6ST
8922	AC008914.1
8923	AC008892.1
8924	AC016596.1
8925	ANKRD55
8926	AC034245.1
8927	LINC01948
8928	C5orf67
8929	AC008940.1
8930	MAP3K1
8931	AC008937.2
8932	AC008937.1
8933	SETD9
8934	MIER3
8935	AC008937.3
8936	AC016644.1
8937	GPBP1
8938	AC025470.2
8939	ACTBL2
8940	AC008780.1
8941	AC008780.2
8942	AC106822.1
8943	LINC02225
8944	LINC02101
8945	PLK2
8946	GAPT
8947	LINC02108
8948	RAB3C
8949	AC016642.1
8950	AC008852.1
8951	PDE4D
8952	AC092343.1
8953	AC034234.1
8954	PART1
8955	DEPDC1B
8956	ELOVL7
8957	AC104113.1
8958	ERCC8
8959	AC022445.1
8960	NDUFAF2
8961	SMIM15
8962	SMIM15-AS1
8963	LINC02057
8964	ZSWIM6
8965	AC026746.1
8966	C5orf64-AS1
8967	AC026434.1
8968	KIF2A
8969	DIMT1
8970	IPO11
8971	LRRC70
8972	HTR1A
8973	RNF180
8974	RGS7BP
8975	SHISAL2B
8976	SREK1IP1
8977	CWC27
8978	AC092354.2
8979	AC092354.1
8980	ADAMTS6
8981	AC025176.1
8982	CENPK
8983	PPWD1
8984	TRIM23
8985	TRAPPC13
8986	SHLD3
8987	SGTB
8988	NLN
8989	AC010359.1
8990	ERBIN
8991	SREK1
8992	AC025442.1
8993	LINC02065
8994	AC113378.1
8995	LINC02229
8996	MAST4
8997	MAST4-AS1
8998	CD180
8999	AC010420.1
9000	AC112206.2
9001	LINC02242
9002	AC106798.1
9003	AC024581.1
9004	LINC02219
9005	PIK3R1
9006	AC024579.1
9007	AC010280.2
9008	AC010280.3
9009	AC010280.1
9010	AC093523.1
9011	AC093248.1
9012	LINC02198
9013	AC010273.2
9014	SLC30A5
9015	AC010273.1
9016	CCNB1
9017	CENPH
9018	MRPS36
9019	CDK7
9020	CCDC125
9021	AK6
9022	TAF9
9023	RAD17
9024	MARVELD2
9025	AC145146.1
9026	OCLN
9027	GTF2H2C
9028	SERF1B
9029	SMN2
9030	AC140134.2
9031	AC146944.4
9032	SERF1A
9033	SMN1
9034	AC139834.1
9035	NAIP
9036	GTF2H2
9037	LINC02197
9038	AC145141.2
9039	AC145141.1
9040	BDP1
9041	MCCC2
9042	CARTPT
9043	MAP1B
9044	MRPS27
9045	PTCD2
9046	ZNF366
9047	LINC02056
9048	AC063979.2
9049	AC035140.1
9050	TNPO1
9051	AC008972.1
9052	AC008972.2
9053	FCHO2
9054	TMEM171
9055	AC116345.3
9056	TMEM174
9057	AC116345.1
9058	LINC02230
9059	FOXD1
9060	FOXD1-AS1
9061	LINC01385
9062	LINC01386
9063	AC099522.2
9064	BTF3
9065	ANKRA2
9066	UTP15
9067	ARHGEF28
9068	AC091868.2
9069	AC093283.1
9070	LINC02122
9071	LINC01335
9072	AC106732.1
9073	LINC01333
9074	LINC01332
9075	LINC01331
9076	ENC1
9077	HEXB
9078	GFM2
9079	NSA2
9080	FAM169A
9081	AC010501.1
9082	AC116337.3
9083	GCNT4
9084	LINC01336
9085	ANKRD31
9086	AC008897.2
9087	HMGCR
9088	COL4A3BP
9089	AC008897.3
9090	POLK
9091	AC010245.1
9092	AC010245.2
9093	ANKDD1B
9094	POC5
9095	AC026774.1
9096	SV2C
9097	AC113404.1
9098	IQGAP2
9099	AC026725.1
9100	F2RL2
9101	AC025188.1
9102	F2R
9103	F2RL1
9104	S100Z
9105	CRHBP
9106	AGGF1
9107	AC008581.2
9108	ZBED3
9109	AC008581.1
9110	ZBED3-AS1
9111	AC022414.1
9112	PDE8B
9113	WDR41
9114	OTP
9115	TBCA
9116	AC108482.1
9117	AP3B1
9118	SCAMP1-AS1
9119	SCAMP1
9120	LHFPL2
9121	ARSB
9122	DMGDH
9123	BHMT2
9124	BHMT
9125	JMY
9126	HOMER1
9127	TENT2
9128	CMYA5
9129	AC008496.2
9130	LINC01455
9131	MTX3
9132	THBS4
9133	AC012636.1
9134	SERINC5
9135	AC010260.1
9136	SPZ1
9137	ZFYVE16
9138	AC008771.1
9139	FAM151B
9140	ANKRD34B
9141	LINC01337
9142	DHFR
9143	AC008434.1
9144	MSH3
9145	RASGRF2-AS1
9146	RASGRF2
9147	AC026427.1
9148	CKMT2-AS1
9149	CKMT2
9150	ZCCHC9
9151	ACOT12
9152	SSBP2
9153	AC026726.1
9154	ATG10
9155	ATG10-AS1
9156	RPS23
9157	ATP6AP1L
9158	AC026782.1
9159	AC026782.2
9160	AC008885.2
9161	LINC01338
9162	AC108174.1
9163	AC027338.2
9164	AC027338.1
9165	AC104118.1
9166	TMEM167A
9167	XRCC4
9168	VCAN
9169	VCAN-AS1
9170	HAPLN1
9171	EDIL3
9172	AC113383.1
9173	AC114928.1
9174	AC117522.2
9175	AC010486.1
9176	AC010486.2
9177	AC010486.3
9178	AC010595.1
9179	AC026414.1
9180	AC016550.1
9181	AC016550.2
9182	AC016550.3
9183	COX7C
9184	LINC02059
9185	AC008539.1
9186	AC109492.1
9187	LINC01949
9188	RASA1
9189	CCNH
9190	AC018754.1
9191	LINC02488
9192	LINC02144
9193	TMEM161B
9194	TMEM161B-AS1
9195	LINC02060
9196	AC091826.2
9197	LINC00461
9198	MEF2C-AS2
9199	AC008525.1
9200	AC008525.2
9201	MEF2C
9202	MEF2C-AS1
9203	AC074131.1
9204	LINC02161
9205	AC008448.1
9206	AC113167.1
9207	AC099554.1
9208	CETN3
9209	MBLAC2
9210	POLR3G
9211	LYSMD3
9212	ADGRV1
9213	AC093281.1
9214	AC093281.2
9215	AC123595.1
9216	LUCAT1
9217	AC123595.2
9218	AC008799.2
9219	ARRDC3
9220	ARRDC3-AS1
9221	AC114316.2
9222	AC114316.1
9223	AC124854.1
9224	AC026780.1
9225	AC026780.2
9226	AC008517.1
9227	LINC02058
9228	AC012625.1
9229	NR2F1-AS1
9230	NR2F1
9231	FAM172A
9232	POU5F2
9233	AC108102.1
9234	KIAA0825
9235	SLF1
9236	MCTP1
9237	AC008534.1
9238	AC012312.1
9239	FAM81B
9240	TTC37
9241	ARSK
9242	GPR150
9243	RFESD
9244	SPATA9
9245	AC008840.1
9246	RHOBTB3
9247	GLRX
9248	AC008592.4
9249	AC008592.5
9250	LINC01554
9251	ELL2
9252	AC104123.1
9253	AC008592.2
9254	MIR583HG
9255	AC099509.1
9256	AC099509.2
9257	PCSK1
9258	CAST
9259	AC020900.1
9260	ERAP1
9261	AC008906.1
9262	AC008906.2
9263	AC009126.1
9264	ERAP2
9265	LNPEP
9266	LIX1-AS1
9267	LIX1
9268	RIOK2
9269	AC008883.1
9270	AC008883.2
9271	LINC01340
9272	LINC02234
9273	LINC01846
9274	RGMB
9275	RGMB-AS1
9276	AC008522.1
9277	CHD1
9278	LINC02062
9279	LINC02113
9280	AC113385.1
9281	AC021086.1
9282	FAM174A
9283	AC027315.1
9284	ST8SIA4
9285	AC008948.1
9286	SLCO4C1
9287	SLCO6A1
9288	AC094108.1
9289	LINC00492
9290	AC099487.1
9291	LINC00491
9292	PAM
9293	GIN1
9294	PPIP5K2
9295	AC011362.1
9296	C5orf30
9297	AC010406.1
9298	LINC02115
9299	NUDT12
9300	LINC02163
9301	AC099520.1
9302	AC099520.2
9303	AC091987.1
9304	LINC01950
9305	EFNA5
9306	AC024587.2
9307	FBXL17
9308	LINC01023
9309	FER
9310	AC008871.1
9311	AC008467.1
9312	PJA2
9313	AC091917.3
9314	AC091917.2
9315	AC091917.1
9316	AC012603.1
9317	MAN2A1
9318	LINC01848
9319	TMEM232
9320	SLC25A46
9321	AC010395.1
9322	TSLP
9323	AC008572.1
9324	WDR36
9325	CAMK4
9326	AC010468.2
9327	AC010275.1
9328	STARD4
9329	STARD4-AS1
9330	NREP
9331	NREP-AS1
9332	EPB41L4A
9333	EPB41L4A-AS1
9334	AC010261.1
9335	AC010261.2
9336	AC104126.1
9337	EPB41L4A-DT
9338	LINC02200
9339	APC
9340	AC008575.1
9341	SRP19
9342	REEP5
9343	DCP2
9344	MCC
9345	AC079465.1
9346	TSSK1B
9347	YTHDC2
9348	AC106789.1
9349	KCNN2
9350	AC010230.1
9351	LINC01957
9352	AC094104.2
9353	AC094104.1
9354	TRIM36
9355	AC008494.2
9356	PGGT1B
9357	AC008494.3
9358	CCDC112
9359	FEM1C
9360	TMED7-TICAM2
9361	TICAM2
9362	AC010226.1
9363	TMED7
9364	AC008549.2
9365	AC008549.1
9366	CDO1
9367	ATG12
9368	AP3S1
9369	LVRN
9370	ARL14EPL
9371	AC034236.3
9372	AC034236.2
9373	COMMD10
9374	AC018752.1
9375	SEMA6A
9376	SEMA6A-AS1
9377	SEMA6A-AS2
9378	LINC02214
9379	AC010267.1
9380	AC093534.2
9381	LINC00992
9382	LINC02147
9383	LINC02148
9384	LINC02208
9385	LINC02216
9386	LINC02215
9387	AC093206.1
9388	DTWD2
9389	AC008629.1
9390	DMXL1
9391	TNFAIP8
9392	HSD17B4
9393	FAM170A
9394	AC008574.1
9395	AC113418.1
9396	PRR16
9397	AC114284.1
9398	AC008568.1
9399	FTMT
9400	SRFBP1
9401	LOX
9402	AC010255.1
9403	ZNF474
9404	AC010255.3
9405	AC010255.2
9406	AC113349.2
9407	SNCAIP
9408	AC113349.1
9409	AC119150.1
9410	AC022101.1
9411	LINC02201
9412	SNX2
9413	SNX24
9414	PPIC
9415	AC106786.2
9416	AC106786.1
9417	PRDM6
9418	CEP120
9419	CSNK1G3
9420	LINC01170
9421	AC016556.1
9422	AC025465.2
9423	AC025465.4
9424	AC025465.3
9425	AC025465.1
9426	ZNF608
9427	AC112196.1
9428	LINC02240
9429	AC109464.1
9430	AC109464.2
9431	AC109471.1
9432	AC010235.1
9433	LINC02039
9434	GRAMD2B
9435	AC093535.1
9436	ALDH7A1
9437	PHAX
9438	TEX43
9439	LMNB1-DT
9440	LMNB1
9441	MARCH3
9442	C5orf63
9443	AC011416.3
9444	MEGF10
9445	AC010424.2
9446	PRRC1
9447	AC010424.3
9448	CTXN3
9449	AC022118.1
9450	CCDC192
9451	AC068658.1
9452	LINC01184
9453	SLC12A2
9454	FBN2
9455	SLC27A6
9456	ISOC1
9457	ADAMTS19-AS1
9458	ADAMTS19
9459	AC008591.1
9460	KIAA1024L
9461	CHSY3
9462	HINT1
9463	LYRM7
9464	CDC42SE2
9465	RAPGEF6
9466	AC008695.1
9467	FNIP1
9468	MEIKIN
9469	AC026398.1
9470	AC034228.3
9471	ACSL6
9472	AC034228.1
9473	AC034228.2
9474	IL3
9475	CSF2
9476	AC063976.1
9477	P4HA2-AS1
9478	P4HA2
9479	PDLIM4
9480	SLC22A4
9481	SLC22A5
9482	AC116366.3
9483	AC116366.2
9484	AC116366.1
9485	IRF1
9486	IL5
9487	RAD50
9488	TH2LCRR
9489	IL13
9490	IL4
9491	AC004039.1
9492	KIF3A
9493	CCNI2
9494	SEPT8
9495	SOWAHA
9496	AC004775.1
9497	SHROOM1
9498	GDF9
9499	UQCRQ
9500	LEAP2
9501	AFF4
9502	AC010240.3
9503	ZCCHC10
9504	HSPA4
9505	AC113410.2
9506	AC010307.2
9507	FSTL4
9508	AC010307.3
9509	AC010307.4
9510	AC010608.1
9511	WSPAR
9512	C5orf15
9513	VDAC1
9514	AC008608.2
9515	TCF7
9516	SKP1
9517	AC104109.3
9518	PPP2CA
9519	AC104109.2
9520	CDKL3
9521	UBE2B
9522	AC109454.2
9523	CDKN2AIPNL
9524	AC109454.3
9525	AC005355.1
9526	LINC01843
9527	JADE2
9528	SAR1B
9529	SEC24A
9530	CAMLG
9531	DDX46
9532	C5orf24
9533	TXNDC15
9534	PCBD2
9535	CATSPER3
9536	PITX1
9537	C5orf66
9538	AC008406.3
9539	C5orf66-AS1
9540	AC008406.2
9541	AC008406.1
9542	C5orf66-AS2
9543	H2AFY
9544	AC026691.1
9545	DCANP1
9546	TIFAB
9547	AC022092.1
9548	NEUROG1
9549	AC034206.1
9550	CXCL14
9551	SLC25A48
9552	LINC01959
9553	IL9
9554	AC002428.2
9555	AC002428.1
9556	LECT2
9557	TGFBI
9558	SMAD5-AS1
9559	SMAD5
9560	SMIM32
9561	TRPC7
9562	TRPC7-AS1
9563	TRPC7-AS2
9564	AC063980.1
9565	AC112178.1
9566	AC109439.2
9567	SPOCK1
9568	KLHL3
9569	HNRNPA0
9570	AC106791.2
9571	AC106791.1
9572	MYOT
9573	PKD2L2
9574	FAM13B
9575	AC113382.1
9576	AC113382.2
9577	WNT8A
9578	NME5
9579	BRD8
9580	KIF20A
9581	CDC23
9582	GFRA3
9583	CDC25C
9584	FAM53C
9585	AC104116.1
9586	KDM3B
9587	REEP2
9588	EGR1
9589	ETF1
9590	HSPA9
9591	CTNNA1
9592	AC034243.1
9593	LRRTM2
9594	SIL1
9595	AC011405.1
9596	MATR3
9597	SNHG4
9598	MATR3.1
9599	PAIP2
9600	AC135457.1
9601	SLC23A1
9602	MZB1
9603	PROB1
9604	SPATA24
9605	DNAJC18
9606	AC142391.1
9607	ECSCR
9608	SMIM33
9609	TMEM173
9610	UBE2D2
9611	AC113361.1
9612	CXXC5
9613	CXXC5-AS1
9614	AC008667.1
9615	PSD2-AS1
9616	AC008667.3
9617	AC008667.4
9618	PSD2
9619	NRG2
9620	AC008667.2
9621	MALINC1
9622	PURA
9623	IGIP
9624	CYSTM1
9625	PFDN1
9626	HBEGF
9627	AC008438.2
9628	SLC4A9
9629	AC008438.1
9630	ANKHD1
9631	ANKHD1-EIF4EBP3
9632	SRA1
9633	EIF4EBP3
9634	APBB3
9635	SLC35A4
9636	CD14
9637	NDUFA2
9638	TMCO6
9639	IK
9640	WDR55
9641	DND1
9642	HARS
9643	HARS2
9644	ZMAT2
9645	PCDHA1
9646	AC005609.5
9647	PCDHA2
9648	PCDHA3
9649	PCDHA4
9650	PCDHA5
9651	PCDHA6
9652	PCDHA7
9653	PCDHA8
9654	PCDHA9
9655	AC005609.2
9656	PCDHA10
9657	AC005609.4
9658	PCDHA11
9659	PCDHA12
9660	AC005609.3
9661	AC005609.1
9662	PCDHA13
9663	PCDHAC1
9664	AC010223.1
9665	PCDHAC2
9666	AC244517.5
9667	PCDHB1
9668	AC244517.9
9669	PCDHB2
9670	AC244517.2
9671	PCDHB3
9672	AC244517.1
9673	PCDHB4
9674	PCDHB5
9675	AC244517.11
9676	PCDHB6
9677	AC244517.12
9678	PCDHB7
9679	PCDHB8
9680	PCDHB16
9681	AC244517.6
9682	AC244517.4
9683	PCDHB9
9684	AC244517.7
9685	PCDHB10
9686	PCDHB11
9687	PCDHB12
9688	PCDHB13
9689	PCDHB14
9690	AC244517.10
9691	PCDHB15
9692	TAF7
9693	SLC25A2
9694	AC005618.1
9695	PCDHGA1
9696	PCDHGA2
9697	PCDHGA3
9698	PCDHGB1
9699	AC005618.3
9700	PCDHGA4
9701	PCDHGB2
9702	PCDHGA5
9703	PCDHGB3
9704	PCDHGA6
9705	PCDHGA7
9706	PCDHGB4
9707	PCDHGA8
9708	PCDHGB5
9709	PCDHGA9
9710	PCDHGB6
9711	PCDHGA10
9712	PCDHGB7
9713	PCDHGA11
9714	AC005618.2
9715	PCDHGA12
9716	PCDHGC3
9717	PCDHGC4
9718	PCDHGC5
9719	DIAPH1
9720	AC008781.2
9721	AC008781.1
9722	HDAC3
9723	RELL2
9724	FCHSD1
9725	ARAP3
9726	AC005753.1
9727	PCDH1
9728	DELE1
9729	PCDH12
9730	AC005740.4
9731	RNF14
9732	AC005740.3
9733	GNPDA1
9734	NDFIP1
9735	SPRY4
9736	SPRY4-AS1
9737	FGF1
9738	AC005592.1
9739	LINC01844
9740	ARHGAP26
9741	ARHGAP26-AS1
9742	NR3C1
9743	AC016598.1
9744	AC016598.2
9745	HMHB1
9746	YIPF5
9747	KCTD16
9748	AC132803.1
9749	AC137770.1
9750	AC008700.1
9751	PRELID2
9752	GRXCR2
9753	SH3RF2
9754	PLAC8L1
9755	AC091887.1
9756	LARS
9757	AC091959.3
9758	RBM27
9759	AC011396.2
9760	POU4F3
9761	AC011396.1
9762	TCERG1
9763	GPR151
9764	AC008728.1
9765	PPP2R2B
9766	STK32A-AS1
9767	STK32A
9768	DPYSL3
9769	AC011373.1
9770	JAKMIP2-AS1
9771	JAKMIP2
9772	SPINK1
9773	SCGB3A2
9774	C5orf46
9775	AC011352.1
9776	AC011352.3
9777	SPINK5
9778	SPINK14
9779	SPINK6
9780	MARCOL
9781	SPINK13
9782	AC091948.1
9783	SPINK7
9784	SPINK9
9785	FBXO38
9786	AC114939.1
9787	HTR4
9788	ADRB2
9789	SH3TC2
9790	AC116312.1
9791	SH3TC2-DT
9792	ABLIM3
9793	AC012613.1
9794	AC012613.2
9795	AFAP1L1
9796	GRPEL2
9797	GRPEL2-AS1
9798	PCYOX1L
9799	IL17B
9800	AC131025.1
9801	CARMN
9802	AC131025.2
9803	CSNK1A1
9804	ARHGEF37
9805	PPARGC1B
9806	PDE6A
9807	SLC26A2
9808	TIGD6
9809	HMGXB3
9810	CSF1R
9811	PDGFRB
9812	CDX1
9813	SLC6A7
9814	CAMK2A
9815	ARSI
9816	TCOF1
9817	CD74
9818	RPS14
9819	NDST1-AS1
9820	NDST1
9821	SYNPO
9822	AC011383.1
9823	MYOZ3
9824	AC008453.1
9825	RBM22
9826	DCTN4
9827	SMIM3
9828	IRGM
9829	ZNF300
9830	GPX3
9831	TNIP1
9832	ANXA6
9833	AC008641.1
9834	CCDC69
9835	GM2A
9836	SLC36A3
9837	SLC36A2
9838	SLC36A1
9839	FAT2
9840	AC011337.1
9841	AC011374.1
9842	SPARC
9843	CLMAT3
9844	AC011374.2
9845	ATOX1
9846	AC091982.1
9847	AC091982.3
9848	G3BP1
9849	GLRA1
9850	LINC01933
9851	NMUR2
9852	LINC01470
9853	GRIA1
9854	LINC01861
9855	AC091962.1
9856	FAM114A2
9857	MFAP3
9858	GALNT10
9859	SAP30L-AS1
9860	SAP30L
9861	HAND1
9862	AC026688.2
9863	LARP1
9864	FAXDC2
9865	CNOT8
9866	GEMIN5
9867	MRPL22
9868	KIF4B
9869	SGCD
9870	AC025434.1
9871	PPP1R2B
9872	TIMD4
9873	HAVCR1
9874	HAVCR2
9875	AC011377.1
9876	MED7
9877	ITK
9878	FAM71B
9879	AC010609.1
9880	AC009185.1
9881	CYFIP2
9882	FNDC9
9883	AC008676.1
9884	ADAM19
9885	NIPAL4
9886	AC106801.1
9887	SOX30
9888	C5orf52
9889	THG1L
9890	LSM11
9891	CLINT1
9892	AC025437.5
9893	AC025437.4
9894	AC025437.3
9895	AC025437.2
9896	AC025437.1
9897	LINC02227
9898	AC091979.1
9899	AC091979.2
9900	AC091939.1
9901	EBF1
9902	AC136424.2
9903	AC136424.1
9904	LINC02202
9905	RNF145
9906	AC134043.1
9907	LINC01932
9908	UBLCP1
9909	AC008691.1
9910	IL12B
9911	LINC01845
9912	AC008703.1
9913	LINC01847
9914	ADRA1B
9915	TTC1
9916	PWWP2A
9917	FABP6
9918	AC008609.1
9919	CCNJL
9920	C1QTNF2
9921	ZBED8
9922	SLU7
9923	PTTG1
9924	MIR3142HG
9925	ATP10B
9926	AC008456.1
9927	AC011363.1
9928	LINC02159
9929	GABRB2
9930	GABRA6
9931	AC091944.1
9932	GABRA1
9933	LINC01202
9934	GABRG2
9935	AC113414.1
9936	CCNG1
9937	NUDCD2
9938	HMMR
9939	HMMR-AS1
9940	MAT2B
9941	AC008662.1
9942	AC008662.2
9943	AC109466.1
9944	LINC02143
9945	LINC01938
9946	AC008415.1
9947	AC114321.1
9948	LINC01947
9949	AC091819.2
9950	AC091819.1
9951	TENM2
9952	AC091820.2
9953	AC091820.1
9954	AC008601.1
9955	AC008708.2
9956	AC008464.1
9957	AC008705.1
9958	AC011369.1
9959	AC008637.1
9960	WWC1
9961	RARS
9962	FBLL1
9963	PANK3
9964	AC011365.2
9965	SLIT3
9966	AC011365.1
9967	AC011389.2
9968	AC011389.1
9969	SPDL1
9970	DOCK2
9971	AC008680.1
9972	FAM196B
9973	FOXI1
9974	LINC01187
9975	C5orf58
9976	LCP2
9977	AC034199.1
9978	LINC01366
9979	KCNIP1
9980	KCNMB1
9981	AC027306.1
9982	AC008619.1
9983	AC027312.1
9984	AC008514.1
9985	GABRP
9986	RANBP17
9987	AC091980.2
9988	TLX3
9989	NPM1
9990	FGF18
9991	AC011410.1
9992	SMIM23
9993	FBXW11
9994	STK10
9995	EFCAB9
9996	UBTD2
9997	SH3PXD2B
9998	LINC01944
9999	NEURL1B
10000	AC027309.1
10001	AC022217.2
10002	AC022217.3
10003	DUSP1
10004	AC110011.1
10005	ERGIC1
10006	AC008429.1
10007	AC008429.3
10008	RPL26L1
10009	ATP6V0E1
10010	CREBRF
10011	AC008378.1
10012	BNIP1
10013	NKX2-5
10014	STC2
10015	AC016573.1
10016	AC008632.1
10017	AC008663.1
10018	AC008663.3
10019	AC008663.2
10020	BOD1
10021	LINC01863
10022	LINC01942
10023	LINC01484
10024	LINC01485
10025	CPEB4
10026	C5orf47
10027	NSG2
10028	AC113423.1
10029	AC113423.2
10030	AC025752.1
10031	LINC01411
10032	AC108112.1
10033	MSX2
10034	AC113346.2
10035	AC113346.1
10036	LINC01951
10037	AC008413.2
10038	DRD1
10039	SFXN1
10040	HRH2
10041	CPLX2
10042	THOC3
10043	AC138965.1
10044	AC139491.3
10045	AC139491.1
10046	FAM153B
10047	AC139491.7
10048	AC139491.4
10049	SIMC1
10050	KIAA1191
10051	AC138956.1
10052	AC138956.2
10053	ARL10
10054	NOP16
10055	HIGD2A
10056	CLTB
10057	FAF2
10058	RNF44
10059	CDHR2
10060	GPRIN1
10061	SNCB
10062	EIF4E1B
10063	TSPAN17
10064	AC113391.1
10065	AC113391.2
10066	LINC01574
10067	UNC5A
10068	HK3
10069	UIMC1
10070	ZNF346
10071	FGFR4
10072	NSD1
10073	RAB24
10074	MXD3
10075	PRELID1
10076	LMAN2
10077	RGS14
10078	SLC34A1
10079	PFN3
10080	F12
10081	GRK6
10082	PRR7-AS1
10083	PRR7
10084	DBN1
